147.185.132.85 - - [25/Jun/2026:00:07:47 +0000] "GET / HTTP/1.0" 401 92
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "GET /docker-compose.production.yml HTTP/1.1" 401 154
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "GET /docker-compose.dev.yml HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "GET /docker-compose.staging.yml HTTP/1.1" 401 153
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "GET /docker-compose.override.yml HTTP/1.1" 401 153
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "GET /docker-compose.local.yml HTTP/1.1" 401 151
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "GET /Dockerfile HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "GET /.docker/config.json HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "GET /api/docker-compose.yml HTTP/1.1" 404 151
35.253.254.150 - - [25/Jun/2026:12:44:51 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /api/docker-compose.prod.yml HTTP/1.1" 404 153
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /app/docker-compose.yml HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /app/docker-compose.prod.yml HTTP/1.1" 401 153
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /backend/docker-compose.yml HTTP/1.1" 401 152
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /backend/docker-compose.prod.yml HTTP/1.1" 401 156
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /deploy/docker-compose.yml HTTP/1.1" 401 152
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /deploy/docker-compose.prod.yml HTTP/1.1" 401 155
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /infra/docker-compose.yml HTTP/1.1" 401 151
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /infrastructure/docker-compose.yml HTTP/1.1" 401 157
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /devops/docker-compose.yml HTTP/1.1" 401 152
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /services/docker-compose.yml HTTP/1.1" 401 153
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /server/docker-compose.yml HTTP/1.1" 401 152
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /internal/docker-compose.yml HTTP/1.1" 401 152
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /config/docker-compose.yml HTTP/1.1" 401 153
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /docker/docker-compose.yml HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /docker/docker-compose.prod.yml HTTP/1.1" 401 154
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /kubernetes.yml HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /kubernetes.yaml HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /k8s.yml HTTP/1.1" 401 138
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /k8s.yaml HTTP/1.1" 401 138
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /helm/values.yaml HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /helm/values.yml HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /helm/values-production.yaml HTTP/1.1" 401 153
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /terraform.tfvars HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /terraform.tfstate HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /.terraform/terraform.tfstate HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /infra/terraform.tfvars HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /deploy/terraform.tfvars HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /backup.sql HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /dump.sql HTTP/1.1" 401 137
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /db.sql HTTP/1.1" 401 137
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /database.sql HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /mysqldump.sql HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /pg_dump.sql HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /data.sql HTTP/1.1" 401 138
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /backup.sql.gz HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /dump.sql.gz HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /db.sql.gz HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /backup.zip HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /backup.tar.gz HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /db.zip HTTP/1.1" 401 136
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /dump.zip HTTP/1.1" 401 137
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /site.zip HTTP/1.1" 401 137
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /www.zip HTTP/1.1" 401 138
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /web.zip HTTP/1.1" 401 137
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /backup.tar.bz2 HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /sendgrid.zip HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /sendgrid-backup.zip HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /sendgrid_backup.zip HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /sendgrid-export.zip HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /sendgrid_export.zip HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /sendgrid-config.zip HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /mailer.zip HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /mail.zip HTTP/1.1" 401 138
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /email.zip HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /smtp.zip HTTP/1.1" 401 137
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /backup/sendgrid.zip HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /exports/sendgrid.zip HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /sql/backup.sql HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /sql/dump.sql HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /sql/db.sql HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /backup/db.sql HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /backup/dump.sql HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /backups/db.sql HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /backups/dump.sql HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:52 +0000] "GET /tmp/backup.sql HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /tmp/dump.sql HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /exports/db.sql HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /config.php HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /config.js HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /config.json HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /config.yml HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /config.yaml HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /config.ini HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /config.env HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /configuration.php HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /configuration.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /configuration.yml HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /settings.php HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /settings.py HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /settings.json HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /settings.yml HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /settings.ini HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /application.yml HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /application.yaml HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /application.properties HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /application.json HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /app.json HTTP/1.1" 401 138
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /app.yaml HTTP/1.1" 401 138
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /app.yml HTTP/1.1" 401 138
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /appsettings.json HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /appsettings.Production.json HTTP/1.1" 401 154
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /parameters.yml HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /appsettings.Development.json HTTP/1.1" 401 154
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /parameters.yaml HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /parameters.php HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /database.yml HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /database.yaml HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /database.php HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /database.json HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /database.ini HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /db.php HTTP/1.1" 401 137
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /db.json HTTP/1.1" 401 137
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /db.yml HTTP/1.1" 401 137
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /credentials.json HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /credentials.yml HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /credentials.yaml HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /secrets.json HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /secrets.yml HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /secrets.yaml HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /secrets.env HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /secret.json HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /private.json HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /keys.json HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api_keys.json HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api-keys.json HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api_keys.yml HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api/config.json HTTP/1.1" 404 144
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api/config.yml HTTP/1.1" 404 144
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api/config.php HTTP/1.1" 404 143
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api/settings.json HTTP/1.1" 404 147
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api/settings.yml HTTP/1.1" 404 144
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api/database.yml HTTP/1.1" 404 146
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api/database.php HTTP/1.1" 404 143
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api/application.yml HTTP/1.1" 404 146
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api/application.properties HTTP/1.1" 404 151
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
